RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,,ROUND,SQRT,ROUND Q,MAX BALANCE #,250898.09,RANK,LEFT,RIGHT,LEN
6227,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1,,123572,351.5280928,352,,,7188,M,792305,12
6228,15636016,Wreford,588,France,Female,34,3,120777.88,1,1,1,131729.52,0,,120778,347.5312936,348,,,3388,F,636016,7
6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,,90249,300.4147134,300,,,6069,M,733138,8
6230,15669741,Hou,777,France,Male,36,7,0,1,1,0,106472.34,0,,0,0,0,,,4651,M,669741,3
6231,15616954,Smith,592,France,Male,71,4,0,2,0,1,17013.54,0,,0,0,0,,,9153,M,616954,5
6232,15729238,Peng,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1,,106396,326.1839972,326,,,2430,M,729238,4
6233,15718242,Wollstonecraft,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1,,104887,323.8626252,324,,,5670,F,718242,14
6234,15682914,Bolton,850,France,Male,34,2,72079.71,1,1,1,115767.93,0,,72080,268.4771871,268,,,4198,M,682914,6
6235,15654274,Corrie,540,France,Male,37,6,0,2,1,0,141998.89,0,,0,0,0,,,2871,M,654274,6
6236,15691457,Boyle,674,Spain,Male,36,2,0,2,1,1,182787.17,0,,0,0,0,,,847,M,691457,5
6237,15719649,Lambie,553,France,Male,38,3,99844.68,1,0,0,187915.7,0,,99845,315.9825945,316,,,612,M,719649,6
6238,15778897,Cartwright,630,France,Female,28,1,0,2,1,1,133267.78,0,,0,0,0,,,3306,F,778897,10
6239,15589437,Lu,466,France,Male,26,3,156815.71,1,1,1,137476.09,0,,156816,396,396,,,3104,M,589437,2
6240,15682369,Pisano,613,France,Male,47,6,146034.74,1,1,1,77146.14,0,,146035,382.1452603,382,,,6178,M,682369,6
6241,15626507,Chukwubuikem,558,France,Male,27,1,152283.39,1,1,0,183271.15,0,,152283,390.2345449,390,,,822,M,626507,12
6242,15571995,Harper,775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0,,118897,344.8144429,345,,,8709,F,571995,6
6243,15673333,Wilson,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0,,96781,311.0964481,311,,,2298,M,673333,6
6244,15748752,Ch'in,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0,,102773,320.5822827,321,,,6498,M,748752,5
6245,15725302,Streeton,670,Spain,Female,20,4,0,2,1,0,119759.24,0,,0,0,0,,,3998,F,725302,8
6246,15722083,Ch'ang,591,Spain,Male,39,8,0,2,0,0,42392.24,0,,0,0,0,,,7924,M,722083,6
6247,15771442,Pennington,633,France,Male,40,4,150578,1,0,1,34670.62,1,,150578,388.043812,388,,,8300,M,771442,10
6248,15803633,T'ien,678,France,Female,46,1,0,2,0,0,82106.19,0,,0,0,0,,,5912,F,803633,5
6249,15672185,Liu,590,France,Male,47,3,0,2,1,0,171774.5,0,,0,0,0,,,1421,M,672185,3
6250,15806486,Cunningham,705,France,Female,48,0,0,2,0,0,149772.61,0,,0,0,0,,,2467,F,806486,10
6251,15570895,Ch'in,608,France,Male,42,10,163548.07,1,1,0,38866.85,0,,163548,404.4106824,404,,,8086,M,570895,5
6252,15614520,Smith,682,France,Female,37,8,148580.12,1,1,0,35179.18,0,,148580,385.4607632,385,,,8276,F,614520,5
6253,15687492,Anderson,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0,,96709,310.9807068,311,,,7958,M,687492,8
6254,15675337,Forbes,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1,,106012,325.5948403,326,,,9134,F,675337,6
6255,15721047,Ansell,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0,,135651,368.3082948,368,,,31,M,721047,6
6256,15589017,Chiu,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1,,111363,333.7109528,334,,,9160,M,589017,4
6257,15611186,Yevdokimova,609,France,Male,37,1,39344.83,1,1,1,178291.89,1,,39345,198.355741,198,,,1071,M,611186,11
6258,15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,,130810,361.6766512,362,,,2356,M,617301,10
6259,15726046,Johnston,712,France,Female,27,2,133009.51,1,1,0,126809.15,0,,133010,364.7053605,365,,,3619,F,726046,8
6260,15585748,McDonald,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0,,135337,367.8817745,368,,,8022,F,585748,8
6261,15672826,Chen,666,France,Female,32,10,112536.57,2,1,1,34350.54,0,,112537,335.4653484,335,,,8317,F,672826,4
6262,15595162,Cattaneo,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0,,122571,350.1014139,350,,,55,F,595162,8
6263,15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,0,1,52629.73,1,,63562,252.1150531,252,,,7419,M,650026,14
6264,15745826,Dawson,445,France,Male,37,3,0,2,1,1,180012.39,0,,0,0,0,,,984,M,745826,6
6265,15708610,Costa,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0,,100369,316.810669,317,,,8268,M,708610,5
6266,15624471,Chikwado,850,France,Male,37,6,0,2,1,0,109291.22,0,,0,0,0,,,4510,M,624471,8
6267,15590097,Ch'eng,537,Spain,Female,33,7,136082,1,1,0,62746.54,0,,136082,368.8929384,369,,,6895,F,590097,6
6268,15689328,Harrison,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1,,114169,337.889035,338,,,1346,M,689328,8
6269,15582154,Crawford,670,France,Female,45,5,47884.92,1,1,1,54340.24,0,,47885,218.8264152,219,,,7337,F,582154,8
6270,15734626,Gibson,652,Spain,Female,36,1,0,2,1,1,19302.78,0,,0,0,0,,,9054,F,734626,6
6271,15702806,Martin,696,Spain,Male,24,9,0,1,0,0,10883.52,0,,0,0,0,,,9441,M,702806,6
6272,15620756,Stokes,747,France,Male,49,6,202904.64,1,1,1,17298.72,1,,202905,450.4497752,450,,,9139,M,620756,6
6273,15611331,Niu,511,France,Female,46,1,0,1,1,1,115779.48,1,,0,0,0,,,4197,F,611331,3
6274,15576935,Ampt,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1,,161807,402.2524083,402,,,5335,M,576935,4
6275,15661275,Wynn,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1,,110792,332.8543225,333,,,2531,M,661275,4
6276,15814940,Lawrence,642,Spain,Female,33,9,0,2,1,1,150475.14,0,,0,0,0,,,2435,F,814940,8
6277,15768471,Wagner,554,Germany,Female,54,6,108755,1,1,0,40914.32,1,,108755,329.7802299,330,,,8004,F,768471,6
6278,15697391,Argyle,604,Spain,Female,34,3,0,2,1,0,38587.7,0,,0,0,0,,,8104,F,697391,6
6279,15793346,Ofodile,602,France,Female,72,3,0,2,1,1,171260.66,0,,0,0,0,,,1448,F,793346,7
6280,15608338,Chiemenam,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1,,117294,342.4821163,342,,,5273,F,608338,9
6281,15578546,Akobundu,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0,,102251,319.7671027,320,,,2673,M,578546,8
6282,15656921,Locke,850,France,Male,31,4,0,2,0,0,152298.28,0,,0,0,0,,,2355,M,656921,5
6283,15761340,Bullen,521,France,Male,22,5,0,2,1,1,99828.45,0,,0,0,0,,,5017,M,761340,6
6284,15591135,Forster,726,France,Male,37,2,132057.92,2,1,0,34743.98,0,,132058,363.3978536,363,,,8295,M,591135,7
6285,15623219,Smith,596,France,Male,33,8,0,1,1,0,121189.3,1,,0,0,0,,,3923,M,623219,5
6286,15655229,Craig,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0,,114285,338.0606454,338,,,3497,F,655229,5
6287,15805884,Archer,637,France,Female,41,9,0,2,1,0,145477.36,0,,0,0,0,,,2698,F,805884,6
6288,15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0,,76088,275.8405336,276,,,2380,M,668289,10
6289,15568562,Moss,689,France,Male,40,8,160272.27,1,1,0,49656.24,0,,160272,400.3398556,400,,,7571,M,568562,4
6290,15773276,Townsend,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1,,114553,338.4567919,338,,,6345,M,773276,8
6291,15622801,Brown,555,France,Female,27,8,102000.17,1,1,1,116757,0,,102000,319.3743885,319,,,4142,F,622801,5
6292,15779886,Munson,563,Spain,Male,24,7,0,2,0,0,16319.56,0,,0,0,0,,,9188,M,779886,6
6293,15713673,T'ien,494,France,Female,33,1,137853,1,0,1,90273.85,0,,137853,371.2856044,371,,,5490,F,713673,5
6294,15783083,Shubin,534,France,Male,27,9,0,2,1,0,161344.13,0,,0,0,0,,,1934,M,783083,6
6295,15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0,,162319,402.888322,403,,,3935,M,742824,7
6296,15621550,Hung,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1,,140293,374.5570718,375,,,6549,F,621550,4
6297,15799480,Webb,600,France,Male,34,0,0,2,0,1,3756.23,0,,0,0,0,,,9802,M,799480,4
6298,15625247,Scott,807,France,Female,34,1,0,1,0,0,114448.13,0,,0,0,0,,,4270,F,625247,5
6299,15755241,Rahman,714,France,Female,52,2,0,1,0,1,144045.08,1,,0,0,0,,,2762,F,755241,6
6300,15575679,Lori,590,France,Male,24,7,126431.54,1,1,0,58781.11,0,,126432,355.5727774,356,,,7100,M,575679,4
6301,15668235,Cooke,614,France,Female,41,3,123475.04,1,1,1,179227.52,0,,123475,351.3900966,351,,,1031,F,668235,5
6302,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,,97653,312.4948,312,,,3598,F,683183,7
6303,15684592,Lamb,557,Spain,Male,42,4,0,2,0,1,86642.38,0,,0,0,0,,,5668,M,684592,4
6304,15591169,Hawes,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1,,137456,370.75059,371,,,776,F,591169,5
6305,15653455,Smith,648,France,Female,38,2,0,2,0,1,9551.49,0,,0,0,0,,,9521,F,653455,5
6306,15732563,Swanton,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0,,99046,314.7157448,315,,,7242,F,732563,7
6307,15656471,Mitchell,773,France,Male,33,9,0,2,1,1,1118.31,0,,0,0,0,,,9935,M,656471,8
6308,15598510,Colombo,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,,105907,325.433557,325,,,228,M,598510,7
6309,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1,,97720,312.6019834,313,,,1257,M,766427,4
6310,15785342,Shipp,705,France,Male,25,9,0,2,0,1,112331.19,0,,0,0,0,,,4373,M,785342,5
6311,15641595,Jonathan,685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0,,97392,312.0769136,312,,,7853,M,641595,8
6312,15798429,Hernandez,741,France,Male,29,8,0,2,1,1,115994.52,0,,0,0,0,,,4187,M,798429,9
6313,15648136,Green,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,,152813,390.9130338,391,,,1678,F,648136,5
6314,15812482,Young,575,France,Male,27,3,139301.68,1,1,0,99843.98,0,,139302,373.2318314,373,,,5016,M,812482,5
6315,15790810,Han,844,France,Female,41,10,76319.64,1,1,1,141175.18,1,,76320,276.2607464,276,,,2912,F,790810,3
6316,15687421,Highland,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1,,125919,354.8506728,355,,,1205,M,687421,8
6317,15765643,Hamilton,725,France,Male,37,6,124348.38,2,0,1,176984.34,0,,124348,352.6301178,353,,,1150,M,765643,8
6318,15654878,Yobanna,450,France,Male,29,7,117199.8,1,1,1,43480.63,0,,117200,342.3448554,342,,,7874,M,654878,7
6319,15686835,Crawford,738,Germany,Female,57,9,148384.64,1,0,0,155047.11,1,,148385,385.2077362,385,,,2235,F,686835,8
6320,15768340,Beavers,642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0,,113905,337.4981481,337,,,1201,F,768340,7
6321,15673599,Williamson,618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0,,133476,365.3436738,365,,,2244,M,673599,10
6322,15689096,Beneventi,590,France,Male,47,0,117879.32,1,1,1,8214.46,0,,117879,343.3351133,343,,,9593,M,689096,9
6323,15684294,Chidumaga,735,France,Male,50,2,0,2,0,1,147075.69,0,,0,0,0,,,2606,M,684294,9
6324,15615828,Mitchell,550,France,Male,34,8,122359.5,1,0,0,116495.55,0,,122360,349.7999428,350,,,4158,M,615828,8
6325,15746012,Chibugo,729,Spain,Female,28,0,0,2,1,1,31165.06,1,,0,0,0,,,8477,F,746012,7
6326,15615797,Hyde,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1,,108585,329.5223816,330,,,403,M,615797,4
6327,15788494,Alekseeva,555,France,Male,31,8,145875.74,1,1,0,137491.23,0,,145876,381.9371676,382,,,3102,M,788494,9
6328,15793856,Abdulov,667,Spain,Female,36,3,121542.57,2,1,1,186841.71,0,,121543,348.6301765,349,,,658,F,793856,7
6329,15629545,Buckley,790,Spain,Female,41,7,109508.68,1,0,0,86776.38,0,,109509,330.9214408,331,,,5660,F,629545,7
6330,15661198,Howard,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0,,146407,382.6316767,383,,,6434,M,661198,6
6331,15715117,Peel,744,France,Female,39,6,0,1,0,0,10662.58,0,,0,0,0,,,9456,F,715117,4
6332,15701074,Herz,629,Germany,Male,35,8,112330.83,1,1,1,91001.02,0,,112331,335.1581716,335,,,5456,M,701074,4
6333,15793046,Holden,619,France,Female,35,4,90413.12,1,1,1,20555.21,0,,90413,300.6875455,301,,,8983,F,793046,6
6334,15623744,McLean,634,France,Male,34,8,105302.66,1,1,1,123164.97,0,,105303,324.5042373,325,,,3825,M,623744,6
6335,15611329,Findlay,608,Spain,Female,35,6,0,2,1,1,143463.28,0,,0,0,0,,,2797,F,611329,7
6336,15740428,Wyatt,507,France,Female,35,1,0,2,0,0,92131.54,0,,0,0,0,,,5396,F,740428,5
6337,15781534,Rapuluolisa,536,Germany,Female,35,4,121520.36,1,0,0,77178.42,0,,121520,348.5971887,349,,,6177,F,781534,11
6338,15618243,Buckland,730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0,,103960,322.4282866,322,,,325,F,618243,8
6339,15784161,Hargreaves,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0,,102945,320.8504324,321,,,7408,M,784161,10
6340,15700325,Onyeoruru,644,France,Female,24,8,92760.55,1,1,0,35896.75,0,,92761,304.5669056,305,,,8236,F,700325,9
6341,15659064,Salas,790,Spain,Male,37,8,0,2,1,1,149418.41,0,,0,0,0,,,2497,M,659064,5
6342,15658364,Laney,807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0,,134590,366.8650978,367,,,7744,F,658364,5
6343,15704340,Fu,581,France,Female,37,10,104255.03,1,1,0,86609.37,0,,104255,322.8854286,323,,,5672,F,704340,2
6344,15793455,Tien,627,Spain,Female,55,6,0,1,0,0,91943.94,1,,0,0,0,,,5409,F,793455,4
6345,15579777,Sazonova,850,France,Male,41,3,0,2,1,0,128892.36,0,,0,0,0,,,3529,M,579777,8
6346,15632345,Tuan,754,France,Female,35,4,0,2,1,0,44830.71,0,,0,0,0,,,7812,F,632345,4
6347,15814468,Wei,551,Germany,Male,50,1,121399.98,1,0,1,84508.44,1,,121400,348.4250278,348,,,5782,M,814468,3
6348,15754820,Bergamaschi,637,Germany,Male,35,8,147127.81,2,1,1,84760.7,0,,147128,383.5726789,384,,,5766,M,754820,11
6349,15707505,Taylor,699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,,125928,354.863354,355,,,2578,M,707505,6
6350,15699507,Messersmith,542,France,Female,25,7,0,2,0,1,82393.08,0,,0,0,0,,,5898,F,699507,11
6351,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0,,111599,334.0643651,334,,,3179,M,799600,5
6352,15794472,Brookes,553,France,Female,27,3,0,2,0,0,159800.16,0,,0,0,0,,,2006,F,794472,7
6353,15646632,Reid,741,France,Male,38,9,0,2,1,0,14379.01,0,,0,0,0,,,9275,M,646632,4
6354,15676353,Etheridge,598,France,Male,35,8,114212.6,1,1,1,74322.85,0,,114213,337.9541389,338,,,6318,M,676353,9
6355,15566312,Jolly,660,Spain,Female,42,5,0,3,1,1,189016.24,1,,0,0,0,,,554,F,566312,5
6356,15570414,Chizoba,618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0,,115252,339.4878496,339,,,3159,M,570414,7
6357,15776743,Eberegbulam,647,France,Male,43,9,0,2,1,1,78488.39,0,,0,0,0,,,6107,M,776743,11
6358,15674637,Pagnotto,491,France,Female,68,3,107571.61,1,0,1,113695.99,0,,107572,327.9817068,328,,,4301,F,674637,8
6359,15730418,Lucchesi,652,France,Female,32,2,0,2,1,0,54628.11,0,,0,0,0,,,7317,F,730418,8
6360,15739972,Hughes,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,,152367,390.3421576,390,,,2418,F,739972,6
6361,15661591,Panicucci,413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0,,130970,361.8977756,362,,,2053,M,661591,9
6362,15675585,Burns,416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0,,97739,312.632372,313,,,1976,F,675585,5
6363,15814750,Ricci,629,Spain,Male,34,8,0,2,1,1,180595.02,0,,0,0,0,,,956,M,814750,5
6364,15593454,Lambert,678,Spain,Female,40,4,113794.22,1,1,0,16618.76,0,,113794,337.3336627,337,,,9174,F,593454,7
6365,15663421,Esposito,527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,,128396,358.3238758,358,,,6017,M,663421,8
6366,15576196,Benson,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1,,118208,343.8139032,344,,,671,F,576196,6
6367,15677324,Botts,683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0,,124730,353.1713465,353,,,7453,M,677324,5
6368,15568742,Parkes,536,France,Female,41,9,0,1,1,0,121299.14,0,,0,0,0,,,3917,F,568742,6
6369,15693764,Mai,663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,,136299,369.1869445,369,,,2736,M,693764,3
6370,15714260,Castiglione,646,France,Female,38,2,0,2,0,0,178752.73,0,,0,0,0,,,1049,F,714260,11
6371,15798200,Manna,707,France,Male,35,2,0,3,1,1,94148.3,0,,0,0,0,,,5276,M,798200,5
6372,15656627,Lin,602,France,Male,34,5,0,2,1,1,77414.45,0,,0,0,0,,,6160,M,656627,3
6373,15791111,Fink,635,France,Female,47,2,125724.95,2,1,0,63236.97,0,,125725,354.577213,355,,,6860,F,791111,4
6374,15638269,Baresi,597,France,Male,67,2,0,2,0,1,108645.85,0,,0,0,0,,,4550,M,638269,6
6375,15807473,Morehead,503,France,Male,38,1,0,2,1,1,95153.24,0,,0,0,0,,,5220,M,807473,8
6376,15708534,Afamefuna,524,Spain,Female,64,5,0,1,1,0,136079.64,1,,0,0,0,,,3174,F,708534,9
6377,15640686,Greco,700,France,Male,46,5,95872.86,1,1,0,98273.01,1,,95873,309.6336545,310,,,5086,M,640686,5
6378,15588904,Balashova,692,France,Male,33,9,0,1,1,0,113505.93,1,,0,0,0,,,4312,M,588904,9
6379,15768763,Bogdanov,562,France,Male,37,2,0,1,0,1,52525.15,1,,0,0,0,,,7426,M,768763,8
6380,15770543,Lowe,679,France,Male,37,7,74260.03,1,1,0,194617.98,0,,74260,272.5068806,273,,,283,M,770543,4
6381,15642162,Ponce,603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1,,123408,351.294748,351,,,2345,M,642162,5
6382,15714046,Trevisano,720,Spain,Male,33,3,123783.91,2,1,1,142903.44,0,,123784,351.8295042,352,,,2834,M,714046,9
6383,15575060,Gardner,797,France,Male,24,5,0,2,1,0,182257.61,0,,0,0,0,,,879,M,575060,7
6384,15812040,Lorenzo,594,France,Male,36,6,153880.15,1,0,0,135431.72,0,,153880,392.2754135,392,,,3199,M,812040,7
6385,15812073,Palmer,529,France,Female,31,7,0,2,1,1,175697.87,0,,0,0,0,,,1222,F,812073,6
6386,15706810,Zuyeva,606,Germany,Female,32,1,106301.85,2,0,1,59061.25,0,,106302,326.0398749,326,,,7087,F,706810,6
6387,15584090,Jen,621,Spain,Female,40,7,0,2,0,1,131283.6,1,,0,0,0,,,3412,F,584090,3
6388,15810807,Alekseeva,513,France,Female,43,9,0,2,1,0,152499.8,0,,0,0,0,,,2346,F,810807,9
6389,15582033,Manfrin,753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1,,138076,371.5857909,372,,,9229,M,582033,7
6390,15687607,Chiemenam,605,France,Female,30,9,135422.31,1,0,1,186418.85,0,,135422,367.9972826,368,,,674,F,687607,9
6391,15588406,Chiemenam,574,Spain,Female,37,7,0,2,1,0,32262.28,0,,0,0,0,,,8416,F,588406,9
6392,15784099,Clark,726,France,Female,38,5,126875.62,1,1,0,128052.29,0,,126876,356.1965749,356,,,3563,F,784099,5
6393,15701352,Fanucci,611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0,,96382,310.4545055,310,,,917,F,701352,7
6394,15789371,Cattaneo,593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0,,119703,345.9812134,346,,,4482,F,789371,8
6395,15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0,,152102,390.0025641,390,,,897,M,602845,7
6396,15707918,Bentley,741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,,127675,357.3163864,357,,,6324,F,707918,7
6397,15602812,Holmes,684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,,133777,365.7553827,366,,,7552,F,602812,6
6398,15675888,Austin,550,Spain,Female,33,9,72788.03,1,1,1,103608.06,0,,72788,269.7925129,270,,,4804,F,675888,6
6399,15591822,Mackenzie,593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0,,76227,276.0923758,276,,,1636,M,591822,9
6400,15738501,Booth,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1,,163631,404.5132878,405,,,7955,M,738501,5
6401,15585907,Collier,676,Spain,Female,30,5,0,2,0,0,179066.58,0,,0,0,0,,,1037,F,585907,7
6402,15579040,Hs?,556,France,Female,46,10,0,2,0,0,109184.24,0,,0,0,0,,,4514,F,579040,3
6403,15804211,Oluchukwu,719,France,Male,36,3,155423.17,1,1,1,199841.32,0,,155423,394.2372382,394,,,8,M,804211,9
6404,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1,,98711,314.1830677,314,,,5829,M,736126,4
6405,15745399,Marino,649,Spain,Female,49,2,0,1,1,0,84863.85,1,,0,0,0,,,5763,F,745399,6
6406,15760749,Vinogradov,509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0,,126684,355.9269588,356,,,4251,M,760749,10
6407,15637118,Burns,684,France,Male,33,4,140700.61,1,1,0,103557.93,0,,140701,375.1013196,375,,,4810,M,637118,5
6408,15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1,,168079,409.9743894,410,,,5752,M,657829,7
6409,15738497,Chukwujamuike,729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0,,107727,328.2179154,328,,,2314,M,738497,13
6410,15690695,Flynn,683,France,Female,33,9,0,2,1,1,38784.42,0,,0,0,0,,,8094,F,690695,5
6411,15762351,Chao,689,Spain,Female,63,1,0,2,1,1,186526.12,0,,0,0,0,,,667,F,762351,4
6412,15791172,Yeh,672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0,,35742,189.0555474,189,,,8566,F,791172,3
6413,15598982,Klein,602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1,,98269,313.4788669,313,,,7801,F,598982,5
6414,15734765,Mahmood,739,France,Female,20,4,133800.98,1,0,1,150245.81,0,,133801,365.7881901,366,,,2444,F,734765,7
6415,15642912,Tu,618,France,Female,21,2,125682.79,1,0,0,57762,0,,125683,354.5179826,355,,,7152,F,642912,2
6416,15769516,Shcherbakov,674,France,Female,42,9,0,2,1,0,4292.72,0,,0,0,0,,,9774,F,769516,11
6417,15789379,Zetticci,762,France,Male,26,6,130428.78,1,1,0,173365.89,0,,130429,361.1495535,361,,,1343,M,789379,8
6418,15695103,Carr,790,Spain,Male,37,6,0,2,1,1,119484.01,0,,0,0,0,,,4007,M,695103,4
6419,15801924,Browne,754,Spain,Female,27,8,0,2,0,0,121821.16,0,,0,0,0,,,3887,F,801924,6
6420,15767804,Feng,729,France,Male,44,6,0,2,1,0,151733.43,0,,0,0,0,,,2384,M,767804,4
6421,15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0,,137138,370.321482,370,,,7365,F,718039,8
6422,15579994,Shaw,616,France,Male,23,8,73112.95,1,1,1,62733.05,0,,73113,270.3941567,270,,,6896,M,579994,4
6423,15595037,Palermo,772,France,Male,47,9,152347.01,1,0,1,17671.78,0,,152347,390.3165382,390,,,9126,M,595037,7
6424,15600720,Moore,652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0,,115145,339.3302226,339,,,558,M,600720,5
6425,15782608,Huang,743,France,Male,43,5,0,2,0,0,113079.19,1,,0,0,0,,,4338,M,782608,5
6426,15566894,Gray,793,France,Male,39,3,137817.52,1,0,0,83997.79,0,,137818,371.2384678,371,,,5812,M,566894,4
6427,15749123,Sokolova,743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0,,157332,396.6509801,397,,,3713,M,749123,8
6428,15668943,Henderson,746,France,Male,37,2,0,2,1,0,143194.05,0,,0,0,0,,,2816,M,668943,9
6429,15577423,Mosley,627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1,,124587,352.9688372,353,,,5344,F,577423,6
6430,15623102,Nnaemeka,713,Spain,Male,38,6,116980.78,2,0,1,76038.38,0,,116981,342.0248529,342,,,6234,M,623102,8
6431,15728012,Everett,678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0,,128398,358.3266666,358,,,1576,F,728012,7
6432,15683363,Goddard,540,Spain,Male,39,1,0,1,0,1,108419.41,0,,0,0,0,,,4558,M,683363,7
6433,15699335,Kuo,615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0,,137657,371.0215627,371,,,1431,F,699335,3
6434,15574369,Bianchi,415,Spain,Male,53,5,167259.44,1,1,1,22357.25,0,,167259,408.9731043,409,,,8904,M,574369,7
6435,15703167,Rouse,628,France,Female,45,8,0,2,1,0,193903.06,0,,0,0,0,,,312,F,703167,5
6436,15754874,Nwoye,700,France,Male,26,4,119009.57,1,1,0,141926.43,0,,119010,344.9782602,345,,,2876,M,754874,5
6437,15723216,Greco,623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0,,80002,282.846248,283,,,4775,M,723216,5
6438,15725094,Fang,623,France,Female,37,4,140211.88,1,1,1,93832.33,0,,140212,374.4489284,374,,,5294,F,725094,4
6439,15647974,Chiemenam,679,France,Female,44,3,118742.74,2,1,0,1568.91,0,,118743,344.591062,345,,,9912,F,647974,9
6440,15583371,Artemiev,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1,,138207,371.7620207,372,,,6998,M,583371,8
6441,15772559,Burrows,790,France,Female,47,10,148636.21,1,0,1,16119.96,1,,148636,385.5333967,386,,,9203,F,772559,7
6442,15711251,Chizuoke,514,France,Male,45,1,178827.79,1,1,0,60375.18,0,,178828,422.8805978,423,,,7021,M,711251,8
6443,15719212,T'ien,491,France,Male,33,5,83134.3,1,1,0,187946.55,0,,83134,288.3296724,288,,,607,M,719212,5
6444,15764927,Rogova,753,France,Male,92,3,121513.31,1,0,1,195563.99,0,,121513,348.5871484,349,,,238,M,764927,6
